"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US26161400400","Census Tract 4004, Washtenaw County, Michigan","3087","222"
"1400000US26161400500","Census Tract 4005, Washtenaw County, Michigan","7332","1003"
"1400000US26161400600","Census Tract 4006, Washtenaw County, Michigan","4714","367"
"1400000US26161400700","Census Tract 4007, Washtenaw County, Michigan","2887","381"
"1400000US26161400800","Census Tract 4008, Washtenaw County, Michigan","3224","600"
"1400000US26161402100","Census Tract 4021, Washtenaw County, Michigan","3046","313"
"1400000US26161402200","Census Tract 4022, Washtenaw County, Michigan","5261","646"
"1400000US26161402300","Census Tract 4023, Washtenaw County, Michigan","2624","160"
"1400000US26161402500","Census Tract 4025, Washtenaw County, Michigan","2330","153"
"1400000US26161402600","Census Tract 4026, Washtenaw County, Michigan","2532","348"
"1400000US26161402700","Census Tract 4027, Washtenaw County, Michigan","5319","366"
"1400000US26161403100","Census Tract 4031, Washtenaw County, Michigan","1510","88"
"1400000US26161403200","Census Tract 4032, Washtenaw County, Michigan","3084","179"
"1400000US26161403300","Census Tract 4033, Washtenaw County, Michigan","3794","231"
"1400000US26161403400","Census Tract 4034, Washtenaw County, Michigan","3064","154"
"1400000US26161403500","Census Tract 4035, Washtenaw County, Michigan","3078","187"
"1400000US26161403600","Census Tract 4036, Washtenaw County, Michigan","5443","326"
"1400000US26161403800","Census Tract 4038, Washtenaw County, Michigan","3073","207"
"1400000US26161404100","Census Tract 4041, Washtenaw County, Michigan","3151","395"
"1400000US26161404200","Census Tract 4042, Washtenaw County, Michigan","1802","159"
"1400000US26161404300","Census Tract 4043, Washtenaw County, Michigan","2740","149"
"1400000US26161404400","Census Tract 4044, Washtenaw County, Michigan","2126","117"
"1400000US26161404500","Census Tract 4045, Washtenaw County, Michigan","4190","435"
"1400000US26161404600","Census Tract 4046, Washtenaw County, Michigan","4776","283"
"1400000US26161405100","Census Tract 4051, Washtenaw County, Michigan","1786","182"
"1400000US26161405200","Census Tract 4052, Washtenaw County, Michigan","5001","300"
"1400000US26161405300","Census Tract 4053, Washtenaw County, Michigan","5282","197"
"1400000US26161405400","Census Tract 4054, Washtenaw County, Michigan","2201","160"
"1400000US26161405500","Census Tract 4055, Washtenaw County, Michigan","2493","181"
"1400000US26161405600","Census Tract 4056, Washtenaw County, Michigan","4931","302"
"1400000US26161406000","Census Tract 4060, Washtenaw County, Michigan","3510","170"
"1400000US26161407000","Census Tract 4070, Washtenaw County, Michigan","5003","290"
"1400000US26161407400","Census Tract 4074, Washtenaw County, Michigan","5824","395"
"1400000US26161407600","Census Tract 4076, Washtenaw County, Michigan","3150","289"
"1400000US26161410100","Census Tract 4101, Washtenaw County, Michigan","3060","320"
"1400000US26161410200","Census Tract 4102, Washtenaw County, Michigan","2357","226"
"1400000US26161410300","Census Tract 4103, Washtenaw County, Michigan","4390","517"
"1400000US26161410400","Census Tract 4104, Washtenaw County, Michigan","3665","289"
"1400000US26161410500","Census Tract 4105, Washtenaw County, Michigan","2712","325"
"1400000US26161410600","Census Tract 4106, Washtenaw County, Michigan","2598","284"
"1400000US26161410700","Census Tract 4107, Washtenaw County, Michigan","1220","143"
"1400000US26161410800","Census Tract 4108, Washtenaw County, Michigan","1725","185"
"1400000US26161410900","Census Tract 4109, Washtenaw County, Michigan","1555","215"
"1400000US26161411000","Census Tract 4110, Washtenaw County, Michigan","2820","338"
"1400000US26161411100","Census Tract 4111, Washtenaw County, Michigan","2831","437"
"1400000US26161411200","Census Tract 4112, Washtenaw County, Michigan","2591","253"
"1400000US26161411700","Census Tract 4117, Washtenaw County, Michigan","2187","179"
"1400000US26161411900","Census Tract 4119, Washtenaw County, Michigan","3380","386"
"1400000US26161412000","Census Tract 4120, Washtenaw County, Michigan","4232","516"
"1400000US26161412100","Census Tract 4121, Washtenaw County, Michigan","3205","331"
"1400000US26161412300","Census Tract 4123, Washtenaw County, Michigan","3039","516"
"1400000US26161412600","Census Tract 4126, Washtenaw County, Michigan","2407","209"
"1400000US26161412700","Census Tract 4127, Washtenaw County, Michigan","5639","482"
"1400000US26161413000","Census Tract 4130, Washtenaw County, Michigan","3583","353"
"1400000US26161413200","Census Tract 4132, Washtenaw County, Michigan","4575","367"
"1400000US26161413401","Census Tract 4134.01, Washtenaw County, Michigan","4559","257"
"1400000US26161413402","Census Tract 4134.02, Washtenaw County, Michigan","5454","215"
"1400000US26161413403","Census Tract 4134.03, Washtenaw County, Michigan","2086","152"
"1400000US26161414000","Census Tract 4140, Washtenaw County, Michigan","3408","323"
"1400000US26161414200","Census Tract 4142, Washtenaw County, Michigan","3034","296"
"1400000US26161414300","Census Tract 4143, Washtenaw County, Michigan","3284","264"
"1400000US26161414500","Census Tract 4145, Washtenaw County, Michigan","2989","169"
"1400000US26161414700","Census Tract 4147, Washtenaw County, Michigan","1606","146"
"1400000US26161414900","Census Tract 4149, Washtenaw County, Michigan","3452","216"
"1400000US26161415200","Census Tract 4152, Washtenaw County, Michigan","2297","165"
"1400000US26161415400","Census Tract 4154, Washtenaw County, Michigan","2008","187"
"1400000US26161415600","Census Tract 4156, Washtenaw County, Michigan","2373","251"
"1400000US26161415800","Census Tract 4158, Washtenaw County, Michigan","3761","212"
"1400000US26161416000","Census Tract 4160, Washtenaw County, Michigan","3321","218"
"1400000US26161416200","Census Tract 4162, Washtenaw County, Michigan","5194","283"
"1400000US26161420000","Census Tract 4200, Washtenaw County, Michigan","3385","224"
"1400000US26161420200","Census Tract 4202, Washtenaw County, Michigan","3789","227"
"1400000US26161421100","Census Tract 4211, Washtenaw County, Michigan","3937","20"
"1400000US26161421900","Census Tract 4219, Washtenaw County, Michigan","1359","218"
"1400000US26161422200","Census Tract 4222, Washtenaw County, Michigan","7542","293"
"1400000US26161422900","Census Tract 4229, Washtenaw County, Michigan","2100","517"
"1400000US26161423400","Census Tract 4234, Washtenaw County, Michigan","6668","170"
"1400000US26161423600","Census Tract 4236, Washtenaw County, Michigan","2601","169"
"1400000US26161425000","Census Tract 4250, Washtenaw County, Michigan","4509","155"
"1400000US26161426000","Census Tract 4260, Washtenaw County, Michigan","4248","170"
"1400000US26161431000","Census Tract 4310, Washtenaw County, Michigan","4732","25"
"1400000US26161432000","Census Tract 4320, Washtenaw County, Michigan","4947","189"
"1400000US26161444000","Census Tract 4440, Washtenaw County, Michigan","6477","61"
"1400000US26161445000","Census Tract 4450, Washtenaw County, Michigan","2782","18"
"1400000US26161446200","Census Tract 4462, Washtenaw County, Michigan","2214","132"
"1400000US26161446400","Census Tract 4464, Washtenaw County, Michigan","3117","135"
"1400000US26161447000","Census Tract 4470, Washtenaw County, Michigan","2983","28"
"1400000US26161448000","Census Tract 4480, Washtenaw County, Michigan","3919","65"
"1400000US26161453000","Census Tract 4530, Washtenaw County, Michigan","5379","345"
"1400000US26161454000","Census Tract 4540, Washtenaw County, Michigan","4946","248"
"1400000US26161455000","Census Tract 4550, Washtenaw County, Michigan","5060","426"
"1400000US26161456000","Census Tract 4560, Washtenaw County, Michigan","6014","467"
"1400000US26161461000","Census Tract 4610, Washtenaw County, Michigan","7567","191"
"1400000US26161464000","Census Tract 4640, Washtenaw County, Michigan","6193","20"
"1400000US26161465000","Census Tract 4650, Washtenaw County, Michigan","6077","158"
"1400000US26161466000","Census Tract 4660, Washtenaw County, Michigan","2559","156"
"1400000US26161984000","Census Tract 9840, Washtenaw County, Michigan","47","65"
"1400000US26163500100","Census Tract 5001, Wayne County, Michigan","3369","497"
"1400000US26163500200","Census Tract 5002, Wayne County, Michigan","2834","395"
"1400000US26163500300","Census Tract 5003, Wayne County, Michigan","1900","271"
"1400000US26163500400","Census Tract 5004, Wayne County, Michigan","1052","235"
"1400000US26163500500","Census Tract 5005, Wayne County, Michigan","1289","244"
"1400000US26163500600","Census Tract 5006, Wayne County, Michigan","2891","500"
"1400000US26163500700","Census Tract 5007, Wayne County, Michigan","4608","569"
"1400000US26163500800","Census Tract 5008, Wayne County, Michigan","3179","365"
"1400000US26163500900","Census Tract 5009, Wayne County, Michigan","3550","624"
"1400000US26163501000","Census Tract 5010, Wayne County, Michigan","3094","757"
"1400000US26163501100","Census Tract 5011, Wayne County, Michigan","2886","415"
"1400000US26163501200","Census Tract 5012, Wayne County, Michigan","1648","251"
"1400000US26163501300","Census Tract 5013, Wayne County, Michigan","3011","598"
"1400000US26163501400","Census Tract 5014, Wayne County, Michigan","3258","444"
"1400000US26163501500","Census Tract 5015, Wayne County, Michigan","4516","555"
"1400000US26163501600","Census Tract 5016, Wayne County, Michigan","2149","343"
"1400000US26163501700","Census Tract 5017, Wayne County, Michigan","1888","271"
"1400000US26163501800","Census Tract 5018, Wayne County, Michigan","4733","583"
"1400000US26163501900","Census Tract 5019, Wayne County, Michigan","2872","418"
"1400000US26163502000","Census Tract 5020, Wayne County, Michigan","2076","222"
"1400000US26163503100","Census Tract 5031, Wayne County, Michigan","3096","315"
"1400000US26163503200","Census Tract 5032, Wayne County, Michigan","2453","380"
"1400000US26163503300","Census Tract 5033, Wayne County, Michigan","3508","484"
"1400000US26163503400","Census Tract 5034, Wayne County, Michigan","955","222"
"1400000US26163503500","Census Tract 5035, Wayne County, Michigan","2784","361"
"1400000US26163503600","Census Tract 5036, Wayne County, Michigan","1431","233"
"1400000US26163503900","Census Tract 5039, Wayne County, Michigan","2071","318"
"1400000US26163504000","Census Tract 5040, Wayne County, Michigan","1241","215"
"1400000US26163504100","Census Tract 5041, Wayne County, Michigan","1357","221"
"1400000US26163504200","Census Tract 5042, Wayne County, Michigan","1926","503"
"1400000US26163504300","Census Tract 5043, Wayne County, Michigan","2067","321"
"1400000US26163504400","Census Tract 5044, Wayne County, Michigan","1567","239"
"1400000US26163504700","Census Tract 5047, Wayne County, Michigan","1714","261"
"1400000US26163504800","Census Tract 5048, Wayne County, Michigan","591","113"
"1400000US26163504900","Census Tract 5049, Wayne County, Michigan","3486","560"
"1400000US26163505000","Census Tract 5050, Wayne County, Michigan","795","147"
"1400000US26163505100","Census Tract 5051, Wayne County, Michigan","3736","518"
"1400000US26163505200","Census Tract 5052, Wayne County, Michigan","2961","494"
"1400000US26163505400","Census Tract 5054, Wayne County, Michigan","2412","497"
"1400000US26163505500","Census Tract 5055, Wayne County, Michigan","1162","211"
"1400000US26163506100","Census Tract 5061, Wayne County, Michigan","2014","316"
"1400000US26163506200","Census Tract 5062, Wayne County, Michigan","1974","363"
"1400000US26163506300","Census Tract 5063, Wayne County, Michigan","1792","244"
"1400000US26163506400","Census Tract 5064, Wayne County, Michigan","2015","425"
"1400000US26163506500","Census Tract 5065, Wayne County, Michigan","2141","292"
"1400000US26163506600","Census Tract 5066, Wayne County, Michigan","3423","734"
"1400000US26163506700","Census Tract 5067, Wayne County, Michigan","1066","231"
"1400000US26163506800","Census Tract 5068, Wayne County, Michigan","3890","487"
"1400000US26163506900","Census Tract 5069, Wayne County, Michigan","3571","430"
"1400000US26163507000","Census Tract 5070, Wayne County, Michigan","2956","318"
"1400000US26163507100","Census Tract 5071, Wayne County, Michigan","2082","377"
"1400000US26163507200","Census Tract 5072, Wayne County, Michigan","1091","270"
"1400000US26163507300","Census Tract 5073, Wayne County, Michigan","1942","317"
"1400000US26163507400","Census Tract 5074, Wayne County, Michigan","2160","390"
"1400000US26163507500","Census Tract 5075, Wayne County, Michigan","1869","226"
"1400000US26163507800","Census Tract 5078, Wayne County, Michigan","456","104"
"1400000US26163507900","Census Tract 5079, Wayne County, Michigan","1102","226"
"1400000US26163508000","Census Tract 5080, Wayne County, Michigan","1273","241"
"1400000US26163508100","Census Tract 5081, Wayne County, Michigan","1252","292"
"1400000US26163510400","Census Tract 5104, Wayne County, Michigan","514","119"
"1400000US26163510500","Census Tract 5105, Wayne County, Michigan","4257","611"
"1400000US26163510600","Census Tract 5106, Wayne County, Michigan","6074","609"
"1400000US26163510700","Census Tract 5107, Wayne County, Michigan","2006","360"
"1400000US26163511000","Census Tract 5110, Wayne County, Michigan","1562","234"
"1400000US26163511200","Census Tract 5112, Wayne County, Michigan","1204","213"
"1400000US26163511300","Census Tract 5113, Wayne County, Michigan","2514","457"
"1400000US26163511400","Census Tract 5114, Wayne County, Michigan","2364","477"
"1400000US26163511900","Census Tract 5119, Wayne County, Michigan","1369","266"
"1400000US26163512100","Census Tract 5121, Wayne County, Michigan","2707","427"
"1400000US26163512200","Census Tract 5122, Wayne County, Michigan","1061","209"
"1400000US26163512300","Census Tract 5123, Wayne County, Michigan","1405","230"
"1400000US26163512400","Census Tract 5124, Wayne County, Michigan","1097","190"
"1400000US26163512600","Census Tract 5126, Wayne County, Michigan","1179","229"
"1400000US26163512900","Census Tract 5129, Wayne County, Michigan","1228","304"
"1400000US26163513200","Census Tract 5132, Wayne County, Michigan","1668","288"
"1400000US26163513300","Census Tract 5133, Wayne County, Michigan","2480","303"
"1400000US26163513600","Census Tract 5136, Wayne County, Michigan","1379","214"
"1400000US26163513700","Census Tract 5137, Wayne County, Michigan","3616","501"
"1400000US26163513900","Census Tract 5139, Wayne County, Michigan","1879","467"
"1400000US26163514100","Census Tract 5141, Wayne County, Michigan","2585","538"
"1400000US26163514200","Census Tract 5142, Wayne County, Michigan","2267","383"
"1400000US26163514300","Census Tract 5143, Wayne County, Michigan","2550","432"
"1400000US26163514500","Census Tract 5145, Wayne County, Michigan","943","148"
"1400000US26163515200","Census Tract 5152, Wayne County, Michigan","1951","369"
"1400000US26163515300","Census Tract 5153, Wayne County, Michigan","3172","320"
"1400000US26163515400","Census Tract 5154, Wayne County, Michigan","1633","164"
"1400000US26163515600","Census Tract 5156, Wayne County, Michigan","1456","236"
"1400000US26163515700","Census Tract 5157, Wayne County, Michigan","3719","389"
"1400000US26163515900","Census Tract 5159, Wayne County, Michigan","1340","431"
"1400000US26163516000","Census Tract 5160, Wayne County, Michigan","2230","470"
"1400000US26163516100","Census Tract 5161, Wayne County, Michigan","576","120"
"1400000US26163516200","Census Tract 5162, Wayne County, Michigan","645","175"
"1400000US26163516300","Census Tract 5163, Wayne County, Michigan","720","245"
"1400000US26163516400","Census Tract 5164, Wayne County, Michigan","855","215"
"1400000US26163516500","Census Tract 5165, Wayne County, Michigan","1901","175"
"1400000US26163516600","Census Tract 5166, Wayne County, Michigan","2534","517"
"1400000US26163516700","Census Tract 5167, Wayne County, Michigan","3194","345"
"1400000US26163516800","Census Tract 5168, Wayne County, Michigan","948","322"
"1400000US26163516900","Census Tract 5169, Wayne County, Michigan","2052","184"
"1400000US26163517000","Census Tract 5170, Wayne County, Michigan","3111","234"
"1400000US26163517100","Census Tract 5171, Wayne County, Michigan","1167","133"
"1400000US26163517200","Census Tract 5172, Wayne County, Michigan","2471","216"
"1400000US26163517300","Census Tract 5173, Wayne County, Michigan","2436","300"
"1400000US26163517500","Census Tract 5175, Wayne County, Michigan","2691","254"
"1400000US26163518000","Census Tract 5180, Wayne County, Michigan","2863","323"
"1400000US26163518400","Census Tract 5184, Wayne County, Michigan","269","71"
"1400000US26163518500","Census Tract 5185, Wayne County, Michigan","833","188"
"1400000US26163518600","Census Tract 5186, Wayne County, Michigan","373","79"
"1400000US26163518800","Census Tract 5188, Wayne County, Michigan","565","154"
"1400000US26163518900","Census Tract 5189, Wayne County, Michigan","1855","253"
"1400000US26163520200","Census Tract 5202, Wayne County, Michigan","3138","625"
"1400000US26163520300","Census Tract 5203, Wayne County, Michigan","2624","385"
"1400000US26163520400","Census Tract 5204, Wayne County, Michigan","1941","318"
"1400000US26163520700","Census Tract 5207, Wayne County, Michigan","2836","324"
"1400000US26163520800","Census Tract 5208, Wayne County, Michigan","1728","300"
"1400000US26163521100","Census Tract 5211, Wayne County, Michigan","1949","328"
"1400000US26163521300","Census Tract 5213, Wayne County, Michigan","889","135"
"1400000US26163521400","Census Tract 5214, Wayne County, Michigan","1147","155"
"1400000US26163521500","Census Tract 5215, Wayne County, Michigan","1514","275"
"1400000US26163521800","Census Tract 5218, Wayne County, Michigan","1625","157"
"1400000US26163521900","Census Tract 5219, Wayne County, Michigan","3105","351"
"1400000US26163522000","Census Tract 5220, Wayne County, Michigan","1936","308"
"1400000US26163522100","Census Tract 5221, Wayne County, Michigan","662","179"
"1400000US26163522200","Census Tract 5222, Wayne County, Michigan","390","119"
"1400000US26163522300","Census Tract 5223, Wayne County, Michigan","1266","186"
"1400000US26163522400","Census Tract 5224, Wayne County, Michigan","972","125"
"1400000US26163522500","Census Tract 5225, Wayne County, Michigan","1772","449"
"1400000US26163523100","Census Tract 5231, Wayne County, Michigan","1480","333"
"1400000US26163523200","Census Tract 5232, Wayne County, Michigan","3956","473"
"1400000US26163523300","Census Tract 5233, Wayne County, Michigan","3350","610"
"1400000US26163523400","Census Tract 5234, Wayne County, Michigan","2112","328"
"1400000US26163523800","Census Tract 5238, Wayne County, Michigan","4683","596"
"1400000US26163524000","Census Tract 5240, Wayne County, Michigan","3312","469"
"1400000US26163524100","Census Tract 5241, Wayne County, Michigan","3695","625"
"1400000US26163524200","Census Tract 5242, Wayne County, Michigan","5379","779"
"1400000US26163524300","Census Tract 5243, Wayne County, Michigan","2904","467"
"1400000US26163524500","Census Tract 5245, Wayne County, Michigan","113","44"
"1400000US26163524700","Census Tract 5247, Wayne County, Michigan","3933","509"
"1400000US26163524800","Census Tract 5248, Wayne County, Michigan","2632","444"
"1400000US26163524900","Census Tract 5249, Wayne County, Michigan","1179","208"
"1400000US26163525000","Census Tract 5250, Wayne County, Michigan","632","151"
"1400000US26163525400","Census Tract 5254, Wayne County, Michigan","2369","346"
"1400000US26163525500","Census Tract 5255, Wayne County, Michigan","1177","280"
"1400000US26163525600","Census Tract 5256, Wayne County, Michigan","1551","272"
"1400000US26163525700","Census Tract 5257, Wayne County, Michigan","5372","803"
"1400000US26163525800","Census Tract 5258, Wayne County, Michigan","2046","377"
"1400000US26163526000","Census Tract 5260, Wayne County, Michigan","3122","442"
"1400000US26163526100","Census Tract 5261, Wayne County, Michigan","3196","471"
"1400000US26163526200","Census Tract 5262, Wayne County, Michigan","3285","421"
"1400000US26163526300","Census Tract 5263, Wayne County, Michigan","3685","549"
"1400000US26163526400","Census Tract 5264, Wayne County, Michigan","1356","339"
"1400000US26163526500","Census Tract 5265, Wayne County, Michigan","1821","443"
"1400000US26163527200","Census Tract 5272, Wayne County, Michigan","649","165"
"1400000US26163527300","Census Tract 5273, Wayne County, Michigan","1014","235"
"1400000US26163530100","Census Tract 5301, Wayne County, Michigan","2171","351"
"1400000US26163530200","Census Tract 5302, Wayne County, Michigan","4298","558"
"1400000US26163530300","Census Tract 5303, Wayne County, Michigan","1312","283"
"1400000US26163530400","Census Tract 5304, Wayne County, Michigan","1045","260"
"1400000US26163530500","Census Tract 5305, Wayne County, Michigan","1815","264"
"1400000US26163530800","Census Tract 5308, Wayne County, Michigan","1531","318"
"1400000US26163530900","Census Tract 5309, Wayne County, Michigan","1626","428"
"1400000US26163531100","Census Tract 5311, Wayne County, Michigan","951","210"
"1400000US26163531200","Census Tract 5312, Wayne County, Michigan","2576","272"
"1400000US26163531300","Census Tract 5313, Wayne County, Michigan","1044","158"
"1400000US26163531400","Census Tract 5314, Wayne County, Michigan","1206","258"
"1400000US26163531500","Census Tract 5315, Wayne County, Michigan","2715","625"
"1400000US26163531600","Census Tract 5316, Wayne County, Michigan","1855","311"
"1400000US26163531700","Census Tract 5317, Wayne County, Michigan","1553","448"
"1400000US26163531800","Census Tract 5318, Wayne County, Michigan","1281","260"
"1400000US26163531900","Census Tract 5319, Wayne County, Michigan","904","198"
"1400000US26163532200","Census Tract 5322, Wayne County, Michigan","1199","227"
"1400000US26163532300","Census Tract 5323, Wayne County, Michigan","727","89"
"1400000US26163532400","Census Tract 5324, Wayne County, Michigan","1412","188"
"1400000US26163532600","Census Tract 5326, Wayne County, Michigan","1969","368"
"1400000US26163532700","Census Tract 5327, Wayne County, Michigan","614","112"
"1400000US26163533000","Census Tract 5330, Wayne County, Michigan","1634","358"
"1400000US26163533100","Census Tract 5331, Wayne County, Michigan","1427","133"
"1400000US26163533200","Census Tract 5332, Wayne County, Michigan","827","158"
"1400000US26163533300","Census Tract 5333, Wayne County, Michigan","1023","224"
"1400000US26163533400","Census Tract 5334, Wayne County, Michigan","2171","414"
"1400000US26163533500","Census Tract 5335, Wayne County, Michigan","1195","334"
"1400000US26163533600","Census Tract 5336, Wayne County, Michigan","1674","310"
"1400000US26163533700","Census Tract 5337, Wayne County, Michigan","899","199"
"1400000US26163533900","Census Tract 5339, Wayne County, Michigan","2799","363"
"1400000US26163534100","Census Tract 5341, Wayne County, Michigan","1590","306"
"1400000US26163534200","Census Tract 5342, Wayne County, Michigan","3398","583"
"1400000US26163534300","Census Tract 5343, Wayne County, Michigan","1477","254"
"1400000US26163534400","Census Tract 5344, Wayne County, Michigan","1718","256"
"1400000US26163534500","Census Tract 5345, Wayne County, Michigan","683","170"
"1400000US26163534600","Census Tract 5346, Wayne County, Michigan","1834","437"
"1400000US26163534700","Census Tract 5347, Wayne County, Michigan","3423","606"
"1400000US26163535000","Census Tract 5350, Wayne County, Michigan","2741","399"
"1400000US26163535100","Census Tract 5351, Wayne County, Michigan","1737","417"
"1400000US26163535200","Census Tract 5352, Wayne County, Michigan","2048","351"
"1400000US26163535300","Census Tract 5353, Wayne County, Michigan","4195","548"
"1400000US26163535400","Census Tract 5354, Wayne County, Michigan","1435","279"
"1400000US26163535500","Census Tract 5355, Wayne County, Michigan","3400","443"
"1400000US26163535600","Census Tract 5356, Wayne County, Michigan","4363","674"
"1400000US26163535700","Census Tract 5357, Wayne County, Michigan","1122","154"
"1400000US26163536100","Census Tract 5361, Wayne County, Michigan","3400","566"
"1400000US26163536200","Census Tract 5362, Wayne County, Michigan","2315","351"
"1400000US26163536300","Census Tract 5363, Wayne County, Michigan","2745","509"
"1400000US26163536400","Census Tract 5364, Wayne County, Michigan","2274","285"
"1400000US26163536500","Census Tract 5365, Wayne County, Michigan","2338","364"
"1400000US26163536600","Census Tract 5366, Wayne County, Michigan","2483","303"
"1400000US26163536700","Census Tract 5367, Wayne County, Michigan","956","236"
"1400000US26163536800","Census Tract 5368, Wayne County, Michigan","1803","407"
"1400000US26163536900","Census Tract 5369, Wayne County, Michigan","3235","427"
"1400000US26163537000","Census Tract 5370, Wayne County, Michigan","3399","513"
"1400000US26163537100","Census Tract 5371, Wayne County, Michigan","2275","329"
"1400000US26163537200","Census Tract 5372, Wayne County, Michigan","592","107"
"1400000US26163537300","Census Tract 5373, Wayne County, Michigan","1727","359"
"1400000US26163537500","Census Tract 5375, Wayne County, Michigan","3064","470"
"1400000US26163537600","Census Tract 5376, Wayne County, Michigan","3655","525"
"1400000US26163537700","Census Tract 5377, Wayne County, Michigan","3083","613"
"1400000US26163537800","Census Tract 5378, Wayne County, Michigan","1446","253"
"1400000US26163538100","Census Tract 5381, Wayne County, Michigan","2329","277"
"1400000US26163538200","Census Tract 5382, Wayne County, Michigan","2214","161"
"1400000US26163538300","Census Tract 5383, Wayne County, Michigan","2129","403"
"1400000US26163538400","Census Tract 5384, Wayne County, Michigan","4435","368"
"1400000US26163538500","Census Tract 5385, Wayne County, Michigan","4658","672"
"1400000US26163538600","Census Tract 5386, Wayne County, Michigan","5558","532"
"1400000US26163538700","Census Tract 5387, Wayne County, Michigan","4522","562"
"1400000US26163538800","Census Tract 5388, Wayne County, Michigan","1657","195"
"1400000US26163538900","Census Tract 5389, Wayne County, Michigan","3419","422"
"1400000US26163539000","Census Tract 5390, Wayne County, Michigan","2778","527"
"1400000US26163539100","Census Tract 5391, Wayne County, Michigan","1764","267"
"1400000US26163539200","Census Tract 5392, Wayne County, Michigan","5542","1070"
"1400000US26163539300","Census Tract 5393, Wayne County, Michigan","4090","505"
"1400000US26163539400","Census Tract 5394, Wayne County, Michigan","4070","445"
"1400000US26163539500","Census Tract 5395, Wayne County, Michigan","3283","349"
"1400000US26163539600","Census Tract 5396, Wayne County, Michigan","3529","679"
"1400000US26163539700","Census Tract 5397, Wayne County, Michigan","1994","282"
"1400000US26163540100","Census Tract 5401, Wayne County, Michigan","2938","419"
"1400000US26163540200","Census Tract 5402, Wayne County, Michigan","3345","560"
"1400000US26163540300","Census Tract 5403, Wayne County, Michigan","3524","527"
"1400000US26163540400","Census Tract 5404, Wayne County, Michigan","2883","321"
"1400000US26163540500","Census Tract 5405, Wayne County, Michigan","3356","483"
"1400000US26163540600","Census Tract 5406, Wayne County, Michigan","3370","727"
"1400000US26163540700","Census Tract 5407, Wayne County, Michigan","3536","541"
"1400000US26163540800","Census Tract 5408, Wayne County, Michigan","2440","293"
"1400000US26163540900","Census Tract 5409, Wayne County, Michigan","3477","403"
"1400000US26163541000","Census Tract 5410, Wayne County, Michigan","4176","575"
"1400000US26163541100","Census Tract 5411, Wayne County, Michigan","2359","330"
"1400000US26163541200","Census Tract 5412, Wayne County, Michigan","2274","333"
"1400000US26163541300","Census Tract 5413, Wayne County, Michigan","2872","329"
"1400000US26163541400","Census Tract 5414, Wayne County, Michigan","2893","596"
"1400000US26163541500","Census Tract 5415, Wayne County, Michigan","4185","359"
"1400000US26163541700","Census Tract 5417, Wayne County, Michigan","2501","281"
"1400000US26163541800","Census Tract 5418, Wayne County, Michigan","2373","379"
"1400000US26163542100","Census Tract 5421, Wayne County, Michigan","4104","581"
"1400000US26163542200","Census Tract 5422, Wayne County, Michigan","3244","368"
"1400000US26163542300","Census Tract 5423, Wayne County, Michigan","1989","244"
"1400000US26163542400","Census Tract 5424, Wayne County, Michigan","2763","354"
"1400000US26163542500","Census Tract 5425, Wayne County, Michigan","2663","422"
"1400000US26163542600","Census Tract 5426, Wayne County, Michigan","3731","542"
"1400000US26163542700","Census Tract 5427, Wayne County, Michigan","939","130"
"1400000US26163542800","Census Tract 5428, Wayne County, Michigan","2800","285"
"1400000US26163542900","Census Tract 5429, Wayne County, Michigan","3853","400"
"1400000US26163543000","Census Tract 5430, Wayne County, Michigan","1848","183"
"1400000US26163543100","Census Tract 5431, Wayne County, Michigan","2397","225"
"1400000US26163543200","Census Tract 5432, Wayne County, Michigan","2848","502"
"1400000US26163543400","Census Tract 5434, Wayne County, Michigan","3577","581"
"1400000US26163543500","Census Tract 5435, Wayne County, Michigan","944","255"
"1400000US26163543600","Census Tract 5436, Wayne County, Michigan","1084","198"
"1400000US26163543700","Census Tract 5437, Wayne County, Michigan","2620","408"
"1400000US26163543800","Census Tract 5438, Wayne County, Michigan","777","202"
"1400000US26163543900","Census Tract 5439, Wayne County, Michigan","782","183"
"1400000US26163544000","Census Tract 5440, Wayne County, Michigan","2634","241"
"1400000US26163544100","Census Tract 5441, Wayne County, Michigan","2479","383"
"1400000US26163544200","Census Tract 5442, Wayne County, Michigan","1781","301"
"1400000US26163544300","Census Tract 5443, Wayne County, Michigan","2388","438"
"1400000US26163545100","Census Tract 5451, Wayne County, Michigan","773","131"
"1400000US26163545200","Census Tract 5452, Wayne County, Michigan","2515","358"
"1400000US26163545300","Census Tract 5453, Wayne County, Michigan","2078","379"
"1400000US26163545400","Census Tract 5454, Wayne County, Michigan","1863","349"
"1400000US26163545500","Census Tract 5455, Wayne County, Michigan","4002","519"
"1400000US26163545600","Census Tract 5456, Wayne County, Michigan","5503","689"
"1400000US26163545700","Census Tract 5457, Wayne County, Michigan","3399","313"
"1400000US26163545800","Census Tract 5458, Wayne County, Michigan","5325","877"
"1400000US26163545900","Census Tract 5459, Wayne County, Michigan","4000","674"
"1400000US26163546000","Census Tract 5460, Wayne County, Michigan","3086","418"
"1400000US26163546100","Census Tract 5461, Wayne County, Michigan","3579","475"
"1400000US26163546200","Census Tract 5462, Wayne County, Michigan","3945","536"
"1400000US26163546300","Census Tract 5463, Wayne County, Michigan","1998","323"
