"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"7641","502","1400000US26099230900","Census Tract 2309, Macomb County, Michigan"
"4387","204","1400000US26099231000","Census Tract 2310, Macomb County, Michigan"
"3940","342","1400000US26099231100","Census Tract 2311, Macomb County, Michigan"
"3626","276","1400000US26099231200","Census Tract 2312, Macomb County, Michigan"
"5949","339","1400000US26099231400","Census Tract 2314, Macomb County, Michigan"
"4990","363","1400000US26099231500","Census Tract 2315, Macomb County, Michigan"
"5163","292","1400000US26099231600","Census Tract 2316, Macomb County, Michigan"
"6783","372","1400000US26099231700","Census Tract 2317, Macomb County, Michigan"
"4307","329","1400000US26099231800","Census Tract 2318, Macomb County, Michigan"
"6089","413","1400000US26099231900","Census Tract 2319, Macomb County, Michigan"
"2370","194","1400000US26099232000","Census Tract 2320, Macomb County, Michigan"
"6680","370","1400000US26099232100","Census Tract 2321, Macomb County, Michigan"
"5234","513","1400000US26099232200","Census Tract 2322, Macomb County, Michigan"
"4480","287","1400000US26099232300","Census Tract 2323, Macomb County, Michigan"
"5862","393","1400000US26099232400","Census Tract 2324, Macomb County, Michigan"
"4379","243","1400000US26099232500","Census Tract 2325, Macomb County, Michigan"
"5630","368","1400000US26099233000","Census Tract 2330, Macomb County, Michigan"
"4101","481","1400000US26099240000","Census Tract 2400, Macomb County, Michigan"
"4131","227","1400000US26099240300","Census Tract 2403, Macomb County, Michigan"
"5571","258","1400000US26099240400","Census Tract 2404, Macomb County, Michigan"
"2666","323","1400000US26099240500","Census Tract 2405, Macomb County, Michigan"
"6942","550","1400000US26099240600","Census Tract 2406, Macomb County, Michigan"
"4206","224","1400000US26099240700","Census Tract 2407, Macomb County, Michigan"
"5848","472","1400000US26099240800","Census Tract 2408, Macomb County, Michigan"
"1775","107","1400000US26099240900","Census Tract 2409, Macomb County, Michigan"
"4818","354","1400000US26099241000","Census Tract 2410, Macomb County, Michigan"
"5000","349","1400000US26099241200","Census Tract 2412, Macomb County, Michigan"
"2558","349","1400000US26099241300","Census Tract 2413, Macomb County, Michigan"
"3092","188","1400000US26099241400","Census Tract 2414, Macomb County, Michigan"
"3504","275","1400000US26099241500","Census Tract 2415, Macomb County, Michigan"
"2465","203","1400000US26099241600","Census Tract 2416, Macomb County, Michigan"
"4802","387","1400000US26099241700","Census Tract 2417, Macomb County, Michigan"
"5641","425","1400000US26099241800","Census Tract 2418, Macomb County, Michigan"
"4858","400","1400000US26099241900","Census Tract 2419, Macomb County, Michigan"
"5976","535","1400000US26099242000","Census Tract 2420, Macomb County, Michigan"
"2587","255","1400000US26099242100","Census Tract 2421, Macomb County, Michigan"
"6298","329","1400000US26099242500","Census Tract 2425, Macomb County, Michigan"
"4590","216","1400000US26099243000","Census Tract 2430, Macomb County, Michigan"
"6601","439","1400000US26099243500","Census Tract 2435, Macomb County, Michigan"
"2267","94","1400000US26099244000","Census Tract 2440, Macomb County, Michigan"
"3720","379","1400000US26099245000","Census Tract 2450, Macomb County, Michigan"
"3804","278","1400000US26099245100","Census Tract 2451, Macomb County, Michigan"
"3015","210","1400000US26099245200","Census Tract 2452, Macomb County, Michigan"
"4418","354","1400000US26099245300","Census Tract 2453, Macomb County, Michigan"
"1401","235","1400000US26099245400","Census Tract 2454, Macomb County, Michigan"
"1034","186","1400000US26099247100","Census Tract 2471, Macomb County, Michigan"
"6391","403","1400000US26099247200","Census Tract 2472, Macomb County, Michigan"
"6447","345","1400000US26099247300","Census Tract 2473, Macomb County, Michigan"
"2544","302","1400000US26099247400","Census Tract 2474, Macomb County, Michigan"
"1797","138","1400000US26099247500","Census Tract 2475, Macomb County, Michigan"
"2086","195","1400000US26099247601","Census Tract 2476.01, Macomb County, Michigan"
"4700","349","1400000US26099247602","Census Tract 2476.02, Macomb County, Michigan"
"2412","192","1400000US26099250000","Census Tract 2500, Macomb County, Michigan"
"2150","121","1400000US26099250100","Census Tract 2501, Macomb County, Michigan"
"2737","119","1400000US26099250200","Census Tract 2502, Macomb County, Michigan"
"3110","302","1400000US26099250300","Census Tract 2503, Macomb County, Michigan"
"1498","99","1400000US26099250400","Census Tract 2504, Macomb County, Michigan"
"2064","111","1400000US26099250500","Census Tract 2505, Macomb County, Michigan"
"2805","144","1400000US26099250600","Census Tract 2506, Macomb County, Michigan"
"3013","187","1400000US26099250700","Census Tract 2507, Macomb County, Michigan"
"2946","242","1400000US26099250800","Census Tract 2508, Macomb County, Michigan"
"2660","280","1400000US26099250900","Census Tract 2509, Macomb County, Michigan"
"1606","122","1400000US26099251000","Census Tract 2510, Macomb County, Michigan"
"2076","147","1400000US26099251100","Census Tract 2511, Macomb County, Michigan"
"3160","215","1400000US26099251200","Census Tract 2512, Macomb County, Michigan"
"2298","118","1400000US26099251300","Census Tract 2513, Macomb County, Michigan"
"2842","159","1400000US26099251400","Census Tract 2514, Macomb County, Michigan"
"1976","169","1400000US26099251500","Census Tract 2515, Macomb County, Michigan"
"3142","169","1400000US26099251600","Census Tract 2516, Macomb County, Michigan"
"2822","225","1400000US26099251700","Census Tract 2517, Macomb County, Michigan"
"4046","282","1400000US26099251800","Census Tract 2518, Macomb County, Michigan"
"2975","162","1400000US26099251900","Census Tract 2519, Macomb County, Michigan"
"2613","257","1400000US26099252000","Census Tract 2520, Macomb County, Michigan"
"2117","127","1400000US26099252100","Census Tract 2521, Macomb County, Michigan"
"2787","194","1400000US26099252200","Census Tract 2522, Macomb County, Michigan"
"1706","139","1400000US26099254000","Census Tract 2540, Macomb County, Michigan"
"4340","215","1400000US26099254100","Census Tract 2541, Macomb County, Michigan"
"4409","158","1400000US26099254200","Census Tract 2542, Macomb County, Michigan"
"4183","250","1400000US26099254500","Census Tract 2545, Macomb County, Michigan"
"4498","302","1400000US26099255000","Census Tract 2550, Macomb County, Michigan"
"3325","303","1400000US26099255100","Census Tract 2551, Macomb County, Michigan"
"3950","368","1400000US26099255200","Census Tract 2552, Macomb County, Michigan"
"4216","293","1400000US26099255300","Census Tract 2553, Macomb County, Michigan"
"2511","242","1400000US26099255400","Census Tract 2554, Macomb County, Michigan"
"1772","122","1400000US26099255500","Census Tract 2555, Macomb County, Michigan"
"3448","232","1400000US26099255600","Census Tract 2556, Macomb County, Michigan"
"1809","167","1400000US26099255700","Census Tract 2557, Macomb County, Michigan"
"2509","205","1400000US26099255800","Census Tract 2558, Macomb County, Michigan"
"1733","207","1400000US26099255900","Census Tract 2559, Macomb County, Michigan"
"2260","163","1400000US26099256000","Census Tract 2560, Macomb County, Michigan"
"2434","279","1400000US26099256100","Census Tract 2561, Macomb County, Michigan"
"1742","151","1400000US26099256200","Census Tract 2562, Macomb County, Michigan"
"1696","161","1400000US26099256300","Census Tract 2563, Macomb County, Michigan"
"1427","138","1400000US26099256400","Census Tract 2564, Macomb County, Michigan"
"1501","98","1400000US26099256500","Census Tract 2565, Macomb County, Michigan"
"3115","291","1400000US26099256600","Census Tract 2566, Macomb County, Michigan"
"2024","219","1400000US26099256700","Census Tract 2567, Macomb County, Michigan"
"1633","164","1400000US26099256800","Census Tract 2568, Macomb County, Michigan"
"2602","246","1400000US26099258000","Census Tract 2580, Macomb County, Michigan"
"3759","311","1400000US26099258100","Census Tract 2581, Macomb County, Michigan"
"2701","266","1400000US26099258200","Census Tract 2582, Macomb County, Michigan"
"2495","245","1400000US26099258300","Census Tract 2583, Macomb County, Michigan"
"5203","386","1400000US26099258400","Census Tract 2584, Macomb County, Michigan"
"2061","201","1400000US26099258500","Census Tract 2585, Macomb County, Michigan"
"4627","498","1400000US26099258600","Census Tract 2586, Macomb County, Michigan"
"2699","307","1400000US26099258700","Census Tract 2587, Macomb County, Michigan"
"3705","352","1400000US26099258800","Census Tract 2588, Macomb County, Michigan"
"2724","302","1400000US26099258900","Census Tract 2589, Macomb County, Michigan"
"3237","169","1400000US26099260000","Census Tract 2600, Macomb County, Michigan"
"3000","228","1400000US26099260100","Census Tract 2601, Macomb County, Michigan"
"2290","145","1400000US26099260200","Census Tract 2602, Macomb County, Michigan"
"3133","274","1400000US26099260300","Census Tract 2603, Macomb County, Michigan"
"4267","221","1400000US26099260400","Census Tract 2604, Macomb County, Michigan"
"2773","199","1400000US26099260600","Census Tract 2606, Macomb County, Michigan"
"3038","225","1400000US26099260700","Census Tract 2607, Macomb County, Michigan"
"2747","167","1400000US26099260800","Census Tract 2608, Macomb County, Michigan"
"4769","309","1400000US26099260900","Census Tract 2609, Macomb County, Michigan"
"3590","313","1400000US26099261000","Census Tract 2610, Macomb County, Michigan"
"4663","476","1400000US26099261100","Census Tract 2611, Macomb County, Michigan"
"2719","157","1400000US26099261200","Census Tract 2612, Macomb County, Michigan"
"2983","251","1400000US26099261300","Census Tract 2613, Macomb County, Michigan"
"2752","184","1400000US26099261400","Census Tract 2614, Macomb County, Michigan"
"3158","256","1400000US26099261500","Census Tract 2615, Macomb County, Michigan"
"1453","97","1400000US26099261600","Census Tract 2616, Macomb County, Michigan"
"2646","242","1400000US26099261700","Census Tract 2617, Macomb County, Michigan"
"2717","133","1400000US26099261800","Census Tract 2618, Macomb County, Michigan"
"2922","245","1400000US26099261900","Census Tract 2619, Macomb County, Michigan"
"3331","234","1400000US26099262000","Census Tract 2620, Macomb County, Michigan"
"1020","116","1400000US26099262100","Census Tract 2621, Macomb County, Michigan"
"4443","293","1400000US26099262200","Census Tract 2622, Macomb County, Michigan"
"4437","307","1400000US26099262300","Census Tract 2623, Macomb County, Michigan"
"3514","229","1400000US26099262400","Census Tract 2624, Macomb County, Michigan"
"5302","363","1400000US26099262500","Census Tract 2625, Macomb County, Michigan"
"2496","226","1400000US26099262600","Census Tract 2626, Macomb County, Michigan"
"5237","283","1400000US26099262700","Census Tract 2627, Macomb County, Michigan"
"2097","216","1400000US26099262800","Census Tract 2628, Macomb County, Michigan"
"4072","465","1400000US26099262900","Census Tract 2629, Macomb County, Michigan"
"2690","322","1400000US26099263200","Census Tract 2632, Macomb County, Michigan"
"3713","277","1400000US26099263400","Census Tract 2634, Macomb County, Michigan"
"4246","367","1400000US26099263500","Census Tract 2635, Macomb County, Michigan"
"4787","563","1400000US26099263600","Census Tract 2636, Macomb County, Michigan"
"4626","439","1400000US26099263700","Census Tract 2637, Macomb County, Michigan"
"2756","474","1400000US26099263800","Census Tract 2638, Macomb County, Michigan"
"3727","503","1400000US26099263900","Census Tract 2639, Macomb County, Michigan"
"2054","321","1400000US26099264000","Census Tract 2640, Macomb County, Michigan"
"4208","478","1400000US26099264200","Census Tract 2642, Macomb County, Michigan"
"1432","137","1400000US26099267600","Census Tract 2676, Macomb County, Michigan"
"5410","228","1400000US26099268000","Census Tract 2680, Macomb County, Michigan"
"2893","223","1400000US26099268100","Census Tract 2681, Macomb County, Michigan"
"4021","247","1400000US26099268200","Census Tract 2682, Macomb County, Michigan"
"2594","394","1400000US26099268300","Census Tract 2683, Macomb County, Michigan"
"3418","344","1400000US26099268400","Census Tract 2684, Macomb County, Michigan"
"11","14","1400000US26099982000","Census Tract 9820, Macomb County, Michigan"
"0","10","1400000US26099982100","Census Tract 9821, Macomb County, Michigan"
"32","15","1400000US26099982200","Census Tract 9822, Macomb County, Michigan"
"103","139","1400000US26099982300","Census Tract 9823, Macomb County, Michigan"
"0","10","1400000US26099990100","Census Tract 9901, Macomb County, Michigan"
"3402","206","1400000US26101000100","Census Tract 1, Manistee County, Michigan"
"1769","153","1400000US26101000200","Census Tract 2, Manistee County, Michigan"
"2136","162","1400000US26101000300","Census Tract 3, Manistee County, Michigan"
"2344","240","1400000US26101000400","Census Tract 4, Manistee County, Michigan"
"3658","301","1400000US26101000500","Census Tract 5, Manistee County, Michigan"
"1395","172","1400000US26101000600","Census Tract 6, Manistee County, Michigan"
"4270","259","1400000US26101000700","Census Tract 7, Manistee County, Michigan"
"3360","241","1400000US26101000800","Census Tract 8, Manistee County, Michigan"
"2110","244","1400000US26101000900","Census Tract 9, Manistee County, Michigan"
"0","10","1400000US26101990000","Census Tract 9900, Manistee County, Michigan"
"2240","260","1400000US26103000100","Census Tract 1, Marquette County, Michigan"
"2316","259","1400000US26103000200","Census Tract 2, Marquette County, Michigan"
"2132","191","1400000US26103000300","Census Tract 3, Marquette County, Michigan"
"1943","219","1400000US26103000400","Census Tract 4, Marquette County, Michigan"
